511452469281701888	0	School is gonna suck today.
511453257818832896	0	sore
511453316552069120	0	I have literally been in the worst form ever lately I hate this
511453702398300160	0	RT @Lovelyvivii_98: @BatmanHaun i dont think i can, he's always gone. So now im all alone..
511453916337143808	0	RT @aliaa08: Seriously ballsy of @deepikapadukone to take on the media and call them out on their hypocrisy!! Our silence is always taken f…
511454012781367296	0	@SkySportsNewsHQ these tweets from you are making me feel ill. Proper cringey today.
511454377677451264	0	At bed all day 😭 http://t.co/hy8JEzMoa1
511454797107441664	0	@highjakey well that's just sad 💁
511454826488926208	0	RT @ddlovato: But... I wanna be a banana. 😳🍌
511455753429725184	0	RT @ProudHottests: [Allkpop] Nichkhun reveals he hasn't been able to see Tiffany much because they're both busy http://t.co/FFM2F3z9wx http…
511456206427545600	0	@TravMarchant what room?!?!?!
511456260949299200	0	We haven't had rain in agesssssss
511456772625031168	0	My brother got mad cause iThought KevinGates was Young Buck.... Hell, they sound alike! The f'k!?
511457070453772288	0	RT @timelesspayne: WHAT HAPPENED TO YOUR ARM BBY http://t.co/lmPW1MavQu
511457435329261568	0	I got the worst headache rn 😩
511459092078927872	0	Pass the sick bag not the pop corn:  US verdict on DWP's privatised sick note service http://t.co/OcONQmftNm via @JayneLinney
511460321039355904	0	The only thing good about school is the weekends
511460593640144896	0	WTF??? since when do you pay for a company uniform??? it's not your own casual clothes its a company uniform!!!!!!
511460853691195392	0	RT @chrissumpter80: #Scunthorpe chairman Peter Swann: "If this is a blip, prove it!" Full statement here: http://t.co/7PFkKmkmnz
511461302489714688	0	Today is supposed to be your 60th birthday, pa☹
511461361218756608	0	it's freezing wtf
511461675766386688	0	Ok i dont want to wake up
511463156376297472	0	The U.S. Department of State warns U.S. citizens of the risks of travel to Eritrea. - DireTube http://t.co/EZ4HRo0A6U
511463538066329600	0	you challenged the wrong biatch, biatch
511464041349664768	0	First time watching MOTD this season and im just now realising how shit newcastle are
511464456594145280	0	Good Morning, Monday. I hate you so much. http://t.co/kGQflKewbk
511464779559739393	0	He 👉 Leaves These Hoes On "D"  😂😂. I Leave Him On "F"  | Fuck Outta Here Boi | 💯. ~ BITCH YOU GUESSIN ~
511464884404772864	0	RT @BStBrussels: Social imbalance is increasing. Results of first EU-wide Social Justice Report http://t.co/FSUmDNXqpn #SIMonitor (jn) http…
511464964109135872	0	@jongmeup am I dreaming? I don't believe what I'm seeing.
511465219986817025	0	Didn't put gel in my hair didn't have time to 😒😤
511465370969178112	0	I'm sick, yet again 😪
511466520187502593	0	RT @NoiseyMusic: A bullshitters guide to freshers week: http://t.co/cHMsGON0Eq http://t.co/Hrdu3cBikg
511467757515603968	0	RT @simamaung: Quattrick!! FERDINAND ALFRED SINAGA!! Mamprang!!! #AsianGames2014
511468432823713793	0	I'm having weird chest pains.
511468529267523584	0	Is it true some no campaigners mainly labour supporters are being paid? #justasking #voteyes
511469359752294400	0	RT @Pearsonant11: Crazy headache 💤😒
511469724635394048	0	#NoToSofitelDay65 #BoycottSofitelPHDay65 DON'T USE SOFITEL, if you believe in Kuya Daniel Razon   http://t.co/vcUxhNR5K4 .
511469900804919296	0	@shahidh92775672 if I choose to become a politician following my parents it's dynastic? Just because that's what I have learnt from day 1?
511470802596667393	0	RT @Soc_Imagination: Jamie Peck – ‘Explaining (with) Neoliberalism’ http://t.co/jKc6Fo15Nb
511471188460437504	0	RT @arianasback: i don't have any pets to tweet pictures of them with the holy bible in the picture with them to ariana 😭
511471704346865664	0	Omgggg what's happeninggg
511472136394145792	0	It's to fucking cold to be standing at somebody's bus stop 😒 my mom gotta hurry up and get her car 💯
511472480289325056	0	Gotta take my nail polish off before I go back to work 😒😒
511472505467699201	0	But mom stop asking if I like leap years or not at 6 in the morning and expecting an intellectual answer
511472945869250561	0	I have the worst roommate. Nah it's official.
511473491150139392	0	@SamChampion Holy Chilly Outside, Batman!  Thinking Mother Nature has dementia and forgot that it's still summer! 😳 http://t.co/YoyBOoP8Gs
511473809921425408	0	RT @themellosmooth: Being an adult sucks.
511474422273044481	0	RT @Griseldalanco: Y'all couldn't wait to bring out y'all fat ass crombie coats😭😂😴
511474887832383489	0	Nooooo I hate school @Harry_Styles
511475105944580096	0	I ain't tweet that shit fa nothing
511475219198799875	0	@athirahamanii you looks fine but inside ? Hurts right ? I know . Dont lie to me . Citer jerr..
511476238410854400	0	@xoxDawniexox i really do want chicken now...damn you!
511476292936798208	0	@YBartolovic I’d argue that ISOS/ISIL are the murderers. The soldiers are vigilantes at worst but probably not even that.
511476989182889984	0	Monday starting off on a bad note
511477203087798272	0	5 am start for an early morning workout. #dying 💪🏃
511477211497373696	0	RT @ConnorFranta: i'm eating a salad for dinner attempting to cancel out that fact that i never exercised or well even moved today... so ye…
511477370851975168	0	Tired as tf 😓
511477555409715200	0	Reply to @bfickling11 From OKcupid: "women rate an incredible 80% of guys as worse-looking than medium. Very harsh." http://t.co/fAUuqOb6A4
511477777703243776	0	I'm really tired
511479421874622464	0	if you're going to sit there inactive as your dick, what is the fucking point of having that @ hm? @w0opsiedaisy
511479820320907264	0	Having a female as a best friend is like having a chicken as a pet....You will eventually eat it someday!..lol
511480097144967168	0	RT @TheRealGrimmie: If I'm scrolling thru pictures on twitter and I'm on the toilet I can't look a person in the eye in the pic it's like t…
511480164258033664	0	RT @kikinsaad: missing someone is hurt when you can't do anything to endure your feeling. it's unbearable and you feel like an idiot for th…
511481061852053504	0	Ouch! These hyper-realistic tattoos will shock you - #9 is just plain crazy! http://t.co/wRgkWVXoxk
511481581937377280	0	I hate everyone on my bus. Holy shit these kids make me homicidal
511481829392912387	0	RT @lilduval: I never said I didn't like jhene aiko music. I Just don't see her in a sexual way. Gotta explain shit for u lames
511482341098024960	0	RT @small_humann: Just saying http://t.co/t76EITB6gk
511482571801128962	0	I lost 1 follower recently and i know who that is thanks to http://t.co/1S0z6i5G0j app
511482806677946369	0	10 mo' mins until its time to punch that 🕕 ughhhh 😩😩😪 #earlyshift
511483091898998785	0	Don't test my patience. I'm the last person you wanna mess with.
511483133838241792	0	Every time I attempt to do my homework I get distracted and forget about it💤
511483561678225408	0	RT @coble_zack: School would be 10 times better if it started at 10.
511483624580198400	0	RT @RabbitTheKing: Kindly STOP spreadin wrong news. @W_angechi is still in hospital and not dead as most r sayin. kindly retweet for clarit…
511483825890004992	0	I’m sorry, but if you didn’t want to hear the highlights of what I ate, then you shouldn’t have asked me how my weekend was.
511483859460845568	0	@EmmaKatt1 oh no! 🙀 is she up to nortiness?!?
511484534719004672	0	I feel so dressed up rn at KVCC bc everyone wears sweats &amp; I'm not..
511485889479200769	0	I rarely visit chain bookstores.Their religion and spirituality sections have too many smiling celebrity preachers + pop justice books.
511486640288571392	0	RT @_TrillSean: Please let this week fly by 😩
511486787093405697	0	RT @kapsology: @narendramodi seriously need to change his script writer. http://t.co/DgyIfW1Oz1
511486816428781568	0	@introskeptive Ugh fuckers.
511486980023009281	0	She'll never know your story like I do.
511487080669917185	0	Nothing like a good ole friendly wave from the man in the creepy molester van.  #HappyMonday
511488313807872000	0	These hose aint loyal 🎶
511488435438096384	0	why is it not raining plS I DONT HAVE THE STRENGTH TO GO TO SCHOOL
511488506753847296	0	“@Baid_of_Spaids: I'm funny in person but not text”  You not funny at all
511488766809501696	0	Addicted to autocross http://t.co/8sPYdFRbNP
511488976503726080	0	My legs are dead from jumping last night #pitprobs #concertprobs
511489148482752512	0	Daniele Watts, 'Django Unchained' actress allegedly mistaken for prostitute ... - New York Daily News http://t.co/HPlb1pbfBM
511489261699608576	0	I Can't Sign My Own Transfer Papers?  👀 😂
511489882456612864	0	FL in the winter&amp;fall times has a tendency of feeling like the North Pole and satan's fire place.
511490515800702976	0	Once watched a girl fall into a fountain while texting. All she cared about was that her phone got wet.  http://t.co/lL5mNjvGIK
511490822018453504	0	RT @caballoviejo83: "@gaypicturesblog: Beard ! Uffff #gaypictures http://t.co/iau9I6GMOM" bellooo!!!
511491031712288768	0	RT @coble_zack: School would be 10 times better if it started at 10.
511491111387267072	0	RT @NOMOLOS_IRAME: "@iEatLightSkins_: I just gotta accept the fact that things aren't gona be the same anymore"
511492923335405568	0	@LoveAlwaysAcwil that's not funny 😩
511493271479418881	0	RT @TFBible_: So true! http://t.co/iXdsM2xn1n
511493359555600384	0	your child is 11 years old there's no need to park your car and walk him into the school
511494567527727104	0	I had a feeling this cow would come in today so I movie the chair downstairs
511495335051796480	0	OMG THEY'RE AREN'T A MONOLITH.
511495393801404416	0	RT @SoleHimself: When you not payin attention and the teacher calls your name 😂😂😂 http://t.co/Xg2top5mj4
511495427334483968	0	You are such a... I dunno what to say.
511496484324659201	0	If your fingernails are painted but not your toes, get away.
511496639509303296	0	Money don't make yu real .,
511497428038852608	0	RT @childhoodrock: When i am sleeping in the class and suddenly teacher ask me a question  I m like ?? http://t.co/SpKrhAKVeV
511497465757843456	0	Thailand deaths: Two British tourists killed in Koh Tao http://t.co/b51Eun7vr5 Via @Abujamedia_net
511497671300091904	0	RT @lilduval: When you stunt on Instagram you know people gon be looking for that when they see you in person right? So what's the point?
511497746793390080	0	RT @TheMattEspinosa: I don't understand our conversations sometimes @jackgilinsky http://t.co/BQ23q3EFRo
511498002645917696	0	Why the hell is it raining a lot? We live in Brownsville, Texas not Seattle, Washington.
511498191377018880	0	Personally warning anyone who has to see me today. I look like shit ✌️
511498422080135168	0	yeah go on blame the fans for all of the dramas im so done with this shits
511498799567892480	0	blessed to say/ I smoke pretty much every day/ fuck bitches get money in every way💯
511499118338777088	0	I FORGOT TO GET MY TISSUE AND I SNEEZED ALL OVER MYSELF AND I http://t.co/w6s63VCAmx
511499235775090689	0	RT @calumcigdr: no okay
511499361604616193	0	Gym got a nigga wishing they was 1 again 🔫😩 http://t.co/mBWcoxmKKM
511499764257787904	0	I needed that 9 hours of sleep
511500057859088384	0	“@__PrettyGirrl: never trust a nigga 🙅”
511500221444915200	0	RT @TypicalMsian: Some people could line up for hours without knowing what they want. Dah sampai kaunter baru nak fikir. Memang nak kena se…
511500393415577601	0	@STATICRAIC IM SCARED HOW THE FUCK
511500510835138560	0	RT @Ana_Jazmin_: Should of stayed home smh
511500552790757378	0	RT @TFLN: (773): Yeah...don't think he was sober. He kept screaming "I fucking love this game!". It was his Chase app.
511500552803729408	0	I'm having stress right now. Super duper stress.
511500720546533376	0	@ConorMaynard I've been supporting you always but you again keep ignoring me I'll never give up on my dream to get a follow from you😩x5
511501068686336000	0	@drakelogan i dropped out homie
511501110620987392	0	i am way too lazy to go get my kvcc id which i need but it is all the way at the first floor and i don't wanna get lost
511501362304397312	0	RT @GotMy3Stripes: I Think I Got This Girl In Trouble By Her Gf 😮😂
511501995631714304	0	@godsson241 you getting smashed again
511502138242240512	0	I didn't reply to anyone's texts last night I suck
511502486348128257	0	i should sleep
511503178408681472	0	Woke up with a sore throat and it hurts to swallow 😭
511503451042623489	0	I just heard Dead Or Alive by Bon Jovi on the radio, and now I'm so tempted to ditch work and play Red Dead Redemption all day.
511503727866675201	0	TRAFFIC! #city #problem #traffic #problem #rushhour #cars #jakarta #indonesia http://t.co/lhwXCXM3SM
511503778189967361	0	Me sef :( "@iDontGifAfuck: My Worries too :( :( RT @Ujtessy: See ehhnnn!!! I can't see/read those emoji smileys/black block :("
511504138895515648	0	RT @Janae_Classy: Not feeling well all stuffy 😞
511504562541584384	0	Hate coming home on my break because the effort of walking back to college is just
511505132953956352	0	@JMUFES oh date night :) Not writing at the moment, I should finish my multichapi tho... *sigh* or at least write another chapter...
511505476891471872	0	Plus I need some damn company
511505757897236480	0	@windowsTO_aSoul ppl need to be let go, including whoever from the cleaning staff left the bleach out
511506009555075072	0	More exciting than a new iPhone: moving back to #Verizon and dumping the former suitor like the bad date that she was.   @VZWSupport
511506034754461696	0	RT @RileyMcDonough: Just dropped my phone on my face and almost did it again while typing this..
511506294776549376	0	RT @confessherlock: "Almost every female character on the show could be written better."
511507108466929666	0	@honou_izzu Just ignore lah akak. Not worth people's time.
511507238511718400	0	RT @GTM_Al: Man wtf RT @AintEeemTrippin: Niggas get newer and newer everyday. “@CurveQueenKam: Is it fr this serious ?!😩😭 http://t.co/i6Ck9…
511507267880226816	0	@ThreeUKSupport I'd like to think you'd like new business or to make more money off your customers but it's proving very difficult...
511507288847171584	0	i havent crush forever
511507511137300480	0	@SadikHadzovic Yesss, but are you sure you want me to book it.. since I "do it all wrong" lol
511507741807235072	0	UGH IM SO EFFING MAD WTF WHY ARE PEOPLE SO BAD
511508077347364864	0	@TheVillain66 @francisja26 It's both. His content is fucking boring. So is yours.
511508089934061569	0	@Meadowcottage13 Thanks, either way it'll be a year or so before MS make any large changes anyway, they're a "slow" company for that stuff.
511508261913522176	0	“@Kendal_Sams: I Don't Give A Fuck About Hoes, Friends, Enemies ... Nothing🙅 ,  Y'all All The Same 👐, Fuck Y'all 💯”
511508865905463296	0	@stylezirwin I never supported Baylor either but after listing to the song and reading the lyrics to it, I swear I almost cried.
511509545370517504	0	Forte didn't even get me 4 points
511510484915597312	0	RT @WomensHumor: This whole grown-up thing has been fun but I have to go now.
511510929511809025	0	We have had a Twitter issue today - Apologies - Normal Service will be resumed tomorrow...
511511017583804417	0	ISIS, Monsters/Muslims, they're still Islamic! Go after the countries funding them? Oh, wait, they're our friends? Qatar, GITMO Supervisors?
511511151797342208	0	I can't wait for bed tonight! Exhausted isn't the word!
511511374070312960	0	@PixieJenni In response to Anita trying to pain the picture of a war.
511512112305557504	0	RT @KazHiraiCEO: I hope Microsoft dosen’t waste Mojang’s talent, or ruin what makes them special. It can happen, but it’s pretty Rare.
511512137442025472	0	RT @Bongripzzz: @_LaRoza_ would I be considered like dat
511512271659364352	0	RT @PsstSarcasm: me : [breathes]  mom: u have to quit that damn attitude
511512632378281984	0	Ain't no way 3 different managers tell be different shit then come at me sideways. You need to grow up &amp; talk to the other managers.
511512774967439360	0	@GloGloHoe 😂😂😂😂😂 , you hell
511512825312075777	0	RT @cbrisley: When our governments are no longer serving us but ruling us, they have failed &amp; it's our responsibility to remove the system.
511513383167070208	0	RT @FuckYourr_HEART: haven't talked to deavon in years 😴
511514184266555392	0	RT @hxrrywonderland: Niall's party must have been turnt af bc Liam has a broken arm now... http://t.co/dLsbxI7NFY
511514297521147904	0	@UI20 @annadayzsa @_norgan30 fuck that! short flights are cool, longer flights get boring as fuck after 1 time...
511514343662305280	0	RT @_SetTheHook_: "Oh, and another thing..."  -about to tell you ten more things
511514410771562496	0	“@_CollegeHumor_: me during a math test http://t.co/pax5paQZiK” @mark_bresnahan ooh kill em.
511514431738499072	0	It's bull crap that I can't get into a different math class. Like that's the only class I am absolutely terrible in
511514557555417089	0	@notch OH FOR GOD'S SAKE!  Hope to see some of your future projects. Remember,changing the world isn't a bad thing until people notice.
511514746324283392	0	My left eye is so swollen and puffy, fuck cats
511514763096883200	0	“@Sherheology: @Carlculators and money sissy... Money keeps us alive lol” no matter what you do, its all about the money
511515144757993472	0	Another hour! It's September 15, 2014 at 05:01PM
511515232859357185	0	RT @audreyykathleen: Mondays Freaking Suck 👿💩
511515258033537024	0	RT @johndcaudwell: I am sickened and saddened for nearly 6000 wonderful employees  who made @Phones4u into a great business. #ruthlessvodaf…
511515501302788097	0	My parents asked me when I want to go car shopping! 😭😊😊
511515572593377280	0	🐼  @ChrissyCostanza  🐼  i cant buy the beanie online bc mom's got no money haha but i want that beanie so bad #stalkmechrissy x58
511515954288017409	0	Not feelin this whole "school" thing today
511516277223854080	0	☀️@Michael5SOS☀️ Hey Michael Clifford from 5sos There's something wrong w/ my twitter.. it doesn't have ur follow in it. can u fix it? x2190
511516738614083584	0	RT @khamenei_ir: US goal in planning a war on #ISIS is to dominate the region&amp; turn #Iraq&amp; #Syria to #Pakistan where it can commit #crimes …
511516902175571969	0	@Daz1376 Biiiiitch 😂😭😭😩
511516923163836416	0	RT @emily_chamblee: The girls that say Luke Bryan is the cutest are bandwaggoners bc you obviously haven't seen Dustin Lynch. 😍💞
511517069964099586	0	*makes up for ugly face with semi-okay personality*
511518059820232704	0	RT @ChiIIVlbes: Tough times create tough people.
511518575711236097	0	Missing my bed right now
511518915449856000	0	RT @bussinjuugs_3rd: Every nigga that told should die like dis http://t.co/vLt18g4qxv
511518948995907584	0	“@_cuuutie: It's too early for this, ya breath still smell like shit b.” LMFAOOOOOO
511519565554409472	0	pls stop
511520161166151680	0	RT @aisyahzuhairiya: oh god i miss all of them :-(
511520198919090176	0	RT @splcenter: More prison doesn’t mean less crime http://t.co/PofI3ITZb4 via @civilrightsorg http://t.co/Sq5KJWrzta
511520253436624896	0	Had chicken curry for dinner and sister goes "Mariah Curry"
511520727405568001	0	RT @JustinTWJ: That feeling when you have a lot of things to do but you are not doing any of it yet.
511520970658435073	0	ReAding this book.  It's massive and I'm afraid I am not enthrall end by it yet http://t.co/qCeklUrfPf
511521130025607168	0	She Said She Cared But No Tears In Her Eyes..
511521415255064576	0	RT @FearDept: It's so easy for us to play one group of citizens off against another it's not funny. #DivideAndRule
511521469793587200	0	RT @CallNeeshCakey: The closer it gets to my birthday the more I expect to get my ass kissed...by weds mf's gonn be feeding me &amp; brushin my…
511521796945096704	0	It's almost that time #Tax🙌
511522564498145280	0	when your iTunes decides to betray i
511522572878770177	0	RT @tyleroakley: while unpacking my suitcase, as I pulled out my dirty clothes, half a strip of bacon fell out of the pile, WHAT HAPPENED L…
511522589651787776	0	I'm just waiting for Friday ..
511523495629848576	0	RT @JUNGLEPUSSY: WHY WHEN I BUY GRAPES IT STILL DONT COME WITH A SERVANT
511523575308627969	0	Someone kill me 😅
511523671782223872	0	RT @FredSmerlas: .@GlennDOrdway You're just a hater; I'm going to send all the Bills fans your address
511523885712678913	0	@caylensvibe OH SHIT I WAS CORRECTING TWO PPL AT THE SAME TIME LMFAO WE'RE BOTH A MESS TBH
511524049269579776	0	@Insp_Lestrade Yes, well, that appears to be the only thing you can arrest me for, so who am I to deny you that?
511524330304720896	0	RT @cdtc_: These freshmen bitches hit 😤😷😷😷
511524711994785794	0	@DeuceMason actually that was the exact opposite of lame
511524984603574272	0	Class borin as fuck 😕
511524988789481473	0	RT @im_mattm: Wish it was Friday
511525294998437888	0	Bitch I speak Spanish Ik what ur saying and I'll fuck you up.
511525466969493504	0	im just a sarcastic lil bitch who loves to sleep and eat
511525567607631872	0	@RaymondAtivie if I was hair I still wouldn't dye (die) for yu!!!
511525576004616192	0	DROPPED OUT OF ART SCHOOL YAY http://t.co/pHKd7F4z5h
511525966062313472	0	Am I the only one who gets chest pains whenever she listens to 'I am the Doctor' bc of Matt?
511526104482738176	0	Ooh wait I lied its okay
511526167393103872	0	Thanks bro.. death is inescapable  tho'@Ajibukunoluwa: Sorry bro"@Rebranded217: RIP Bisola :(""
511526255481856000	0	I have a teacher at my school who speaks in monotone but wears pizza and duck ties wtf
511526314189148161	0	RT @kelseylboyd: all I want is foosacklys 😭😭
511526318404403200	0	(#LosDelSonido) Funeral Scheduled for Trooper Killed in Ambush: Funeral for Pennsylvania trooper killed in ambush is Th...  (#IvanBerroa)
511526695879577600	0	@TaffMaster @IdiotRace hell, im still under a page in the coffee thread
511526758815105024	0	forreal😂🙌 https://t.co/BUstxcjT84
511526964327645184	0	Say thank´s even when there seems to be not much to thank for. Big secret!
511527123706589185	0	I slept for two hours and now I’m checking work emails on my self-imposed vacation. Save me from myself.
511527291483344897	0	RT @Coco_Mkan: Money changes people
511527450841718784	0	@REALtempting I know but don't judge me
511527547319123969	0	@jodesnyc worst nightmare
511527652201857024	0	I'm so damn indecisive and undecided
511528075813978112	0	I'm really trying to talk myself outta buying these shoes.... so far it's not working
511528172295172098	0	RT @RSS4India: NDTV is calling our land "India-controlled Kashmir" because it itself is "Pakistan-controlled Media".
511528721736822784	0	Should have skipped math
511528834986819585	0	what the heck is happening
511528860127465473	0	FUCK NIGGAS DONT WANT GUN PLAY
511528881099395072	0	Monday blues is not cool! I want a holiday 😩
